track_id,mood_cluster,mood_category,dataset,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15,emb_16,emb_17,emb_18,emb_19,emb_20,emb_21,emb_22,emb_23,emb_24,emb_25,emb_26,emb_27,emb_28,emb_29,emb_30,emb_31,emb_32,emb_33,emb_34,emb_35,emb_36,emb_37,emb_38,emb_39,emb_40,emb_41,emb_42,emb_43,emb_44,emb_45,emb_46,emb_47,emb_48,emb_49,emb_50,emb_51,emb_52,emb_53,emb_54,emb_55,emb_56,emb_57,emb_58,emb_59,emb_60,emb_61,emb_62,emb_63
751,Cluster 5,Agressive,MIREX_mood,-0.060138505,-0.14729057,0.09980884,0.13798018,-0.16762853,0.14594449,-0.12936226,-0.1674769,-0.12590666,0.11942114,-0.10170922,0.12545808,-0.09709312,0.17831762,0.13415751,-0.1217666,0.09303366,0.12183895,0.14919175,0.089638405,0.16573651,-0.1644879,0.088434055,-0.15493123,-0.1411339,-0.13956678,0.08933437,-0.11857168,0.11353077,-0.065291554,0.088417634,-0.12133934,-0.122932896,0.070509836,-0.126152,0.059383925,-0.13671729,0.13134795,0.10737705,-0.0028775001,0.07914992,-0.11920389,-0.111476466,-0.1245342,-0.09541119,-0.1689567,0.1479201,0.13599437,-0.08276371,-0.1583546,0.052475497,-0.17426811,0.15981762,-0.13303886,-0.079154626,0.15310071,-0.141255,-0.14424635,-0.08812441,-0.13186394,-0.007777785,0.12918004,0.12258305,0.17566974
752,Cluster 5,Agressive,MIREX_mood,-0.11013106,0.033689257,0.13284618,-0.04196694,0.039694536,-0.061417114,0.10811536,0.0077152695,0.085332684,0.17838705,-0.13937326,0.12078751,-0.08723143,-0.009617767,0.20197864,-0.21564537,0.033551108,-0.10019083,-0.06910254,0.1144822,-0.102742545,0.086486794,0.17788403,0.068435445,0.003596705,-0.19067803,0.07845607,-0.1534537,0.18897341,-0.13187419,0.11518048,-0.1572948,-0.10578495,0.11101993,-0.16015686,-0.13594016,0.054081287,0.1926441,0.10075925,0.20698397,0.17642881,-0.15159358,0.05474614,-0.21456811,0.13984859,0.055744875,0.08036249,0.039847936,-0.11270842,0.07162404,0.16799481,0.01674593,-0.04440758,0.12353421,-0.15739484,-0.01884895,-0.21451153,0.0901954,-0.09342029,-0.21953641,0.09455304,-0.107129484,-0.16349666,0.008302285
753,Cluster 5,Agressive,MIREX_mood,-0.07179813,-0.15155728,0.09202269,0.14308491,-0.18369474,0.13602182,-0.12663321,-0.16536677,-0.1310485,0.10925581,-0.097745135,0.115776956,-0.09701314,0.17696692,0.12974559,-0.13385476,0.089799255,0.1243814,0.13999666,0.10022792,0.16808549,-0.16500099,0.09375766,-0.16419637,-0.14643475,-0.13099818,0.085209034,-0.11861629,0.11565421,-0.061203953,0.09727648,-0.12032658,-0.109227546,0.06641867,-0.13163936,0.048444312,-0.12892637,0.13264807,0.10908398,-0.004600116,0.0818585,-0.11592852,-0.09793665,-0.12742148,-0.09552543,-0.17519982,0.1504557,0.13446823,-0.08667833,-0.15037839,0.052609615,-0.1642173,0.16879259,-0.13384692,-0.0823032,0.15953186,-0.14928378,-0.1416395,-0.085102685,-0.13460216,-0.0039855125,0.12315594,0.11370577,0.17713688
754,Cluster 5,Agressive,MIREX_mood,-0.05461648,-0.14922795,0.095368035,0.1367606,-0.16424625,0.13835905,-0.13589513,-0.16967487,-0.13453938,0.10635431,-0.10148924,0.11799444,-0.104332946,0.1829853,0.13545318,-0.122134626,0.09572374,0.12713806,0.15701663,0.08244242,0.167798,-0.18207458,0.09084969,-0.14805272,-0.13886291,-0.13945425,0.08367187,-0.12097576,0.11362407,-0.061107766,0.079417445,-0.116470434,-0.11531158,0.06841199,-0.13309105,0.05402368,-0.13175474,0.13518614,0.09308843,-0.001870957,0.08594007,-0.11407246,-0.11051942,-0.12844568,-0.095336795,-0.16803978,0.1469325,0.13645254,-0.081280835,-0.16083272,0.053812046,-0.1756725,0.16349716,-0.132693,-0.079462305,0.15352379,-0.14223047,-0.14103423,-0.08158801,-0.133422,-0.005344154,0.12887985,0.13140672,0.16931105
755,Cluster 5,Agressive,MIREX_mood,-0.061569557,-0.15096219,0.09537421,0.15125623,-0.16034307,0.1340521,-0.1289869,-0.15536276,-0.13581944,0.10674961,-0.10742874,0.12431875,-0.10584148,0.1755199,0.12900701,-0.11754627,0.09078969,0.13099718,0.14580369,0.093159504,0.17848521,-0.16769066,0.09005797,-0.1559365,-0.14641367,-0.13069868,0.08501362,-0.122581266,0.10886498,-0.051304467,0.092851624,-0.118817054,-0.112652056,0.08266489,-0.122474,0.057232797,-0.13360049,0.12649079,0.10368371,-0.0056285756,0.08155645,-0.11137601,-0.11431526,-0.12189351,-0.10319684,-0.16426118,0.14541464,0.13512449,-0.09643484,-0.16079059,0.048838653,-0.16707635,0.17464139,-0.137283,-0.09034866,0.1559513,-0.14201674,-0.13745305,-0.094409905,-0.12516215,-0.0012066672,0.1434542,0.12576666,0.16784737
756,Cluster 5,Agressive,MIREX_mood,-0.066884875,-0.15635057,0.09169247,0.14021038,-0.17229292,0.14028482,-0.13363673,-0.157548,-0.12528132,0.10679487,-0.10220697,0.11845959,-0.100578114,0.17065492,0.13431053,-0.13326201,0.08707311,0.12752871,0.14919284,0.08471565,0.17802803,-0.16898069,0.08915278,-0.16317543,-0.15026,-0.12773569,0.098137595,-0.11567757,0.10618235,-0.058363292,0.09155717,-0.12366644,-0.112243496,0.073147565,-0.13388272,0.047568463,-0.13052528,0.1344651,0.098324575,-0.0072223563,0.08387745,-0.11108949,-0.10883296,-0.11468454,-0.09495925,-0.16376412,0.14645326,0.1391752,-0.08993754,-0.15146947,0.04470719,-0.18127996,0.1684183,-0.13891624,-0.08372681,0.15320131,-0.14911044,-0.1367055,-0.08908856,-0.12537187,-0.00024236868,0.1405012,0.123545535,0.16842337
757,Cluster 5,Agressive,MIREX_mood,-0.055570062,-0.15000935,0.09370188,0.14218163,-0.16024327,0.14435053,-0.13182881,-0.16154079,-0.12462144,0.10431574,-0.10426599,0.12625465,-0.09815584,0.1784938,0.13704346,-0.11707084,0.09625392,0.12722988,0.15916306,0.08033836,0.17130882,-0.16334347,0.09077199,-0.15206474,-0.14131947,-0.13325803,0.08843616,-0.12896499,0.111119084,-0.055686098,0.08533238,-0.11748876,-0.115556166,0.08375691,-0.12935756,0.059048656,-0.13767824,0.13090563,0.108614765,-0.014232191,0.079585426,-0.11096196,-0.11778187,-0.1197594,-0.10423857,-0.17096196,0.14480716,0.13972855,-0.08680183,-0.15972021,0.04672951,-0.1774118,0.16176483,-0.13865213,-0.08511711,0.15473007,-0.14363784,-0.14074655,-0.07820619,-0.12463036,-0.007253333,0.13164026,0.12837291,0.17178895
758,Cluster 5,Agressive,MIREX_mood,-0.060356814,-0.13903026,0.100798175,0.13186426,-0.16905466,0.15296385,-0.12471332,-0.16854145,-0.12738608,0.11059729,-0.10921673,0.12643027,-0.09597643,0.17951956,0.13247003,-0.13813093,0.095682286,0.11308927,0.15807004,0.09390054,0.15992624,-0.1643974,0.092391044,-0.15471129,-0.13432585,-0.13934202,0.078661464,-0.1178956,0.1209822,-0.0639756,0.089502685,-0.12984593,-0.12490851,0.0653708,-0.14001295,0.047225233,-0.122875586,0.1363143,0.10352715,0.0028013305,0.08631553,-0.11916489,-0.098091595,-0.1250608,-0.08881938,-0.16592795,0.15305068,0.13989651,-0.08626019,-0.16123992,0.051702943,-0.16569605,0.16813084,-0.13291991,-0.08142271,0.15503202,-0.15356505,-0.13883764,-0.07571522,-0.14142404,-0.007205644,0.12838656,0.11573974,0.16431452
759,Cluster 5,Agressive,MIREX_mood,-0.06774208,-0.13962063,0.09752116,0.14366136,-0.17525959,0.14055184,-0.10867816,-0.16433221,-0.118262514,0.11572762,-0.108341925,0.13019665,-0.107774295,0.17714988,0.14060383,-0.13367376,0.08728326,0.113728,0.14046511,0.09736498,0.15444654,-0.16299626,0.1039383,-0.14903097,-0.13202257,-0.1533325,0.09363323,-0.12741283,0.11930263,-0.06502475,0.09790983,-0.14532582,-0.12387953,0.075153224,-0.13580129,0.032186467,-0.11754049,0.14214444,0.12203907,0.013035294,0.087202646,-0.12431956,-0.09354824,-0.13339652,-0.084121436,-0.15853876,0.15172765,0.14322865,-0.083059825,-0.15284239,0.05799608,-0.15771036,0.16350445,-0.12050792,-0.08989644,0.15201397,-0.15236203,-0.13052353,-0.0940701,-0.14290458,0.001063302,0.11396284,0.10421541,0.17958254
760,Cluster 5,Agressive,MIREX_mood,-0.07178466,-0.1571077,0.094969,0.13522382,-0.17344452,0.13114294,-0.12308991,-0.15630539,-0.13078846,0.111870565,-0.09899987,0.1102659,-0.10362769,0.17619075,0.1277894,-0.13279788,0.08060425,0.13635099,0.14277089,0.096842386,0.19483753,-0.17398322,0.08335249,-0.15700373,-0.15000075,-0.13210867,0.085615985,-0.11580901,0.104896925,-0.05109287,0.10063937,-0.11933148,-0.11261092,0.089471556,-0.13602807,0.045993727,-0.13515182,0.13174322,0.09783842,-0.0023267653,0.076226,-0.109296985,-0.11462361,-0.11571258,-0.09343161,-0.16207227,0.14971545,0.13355678,-0.09460633,-0.15854786,0.05022341,-0.16867746,0.16652304,-0.13046782,-0.08282566,0.15585963,-0.14197281,-0.15545611,-0.08542642,-0.12912513,0.00011417859,0.13792044,0.11679088,0.16537789
761,Cluster 5,Agressive,MIREX_mood,-0.051602896,-0.15017425,0.09265906,0.13819686,-0.15551133,0.14340824,-0.13461776,-0.16563237,-0.12210973,0.10713511,-0.098686926,0.12278201,-0.09548957,0.18283348,0.1350016,-0.121782765,0.0901801,0.12704039,0.15409344,0.08156084,0.1659229,-0.16695826,0.093776554,-0.15552418,-0.14863747,-0.14157349,0.08386331,-0.12155239,0.11446718,-0.06494213,0.08312627,-0.1267157,-0.11844013,0.070901684,-0.13128656,0.06177076,-0.13865408,0.13325353,0.10461497,-0.0133732855,0.08925493,-0.118915044,-0.10052505,-0.1244481,-0.09551961,-0.16681315,0.15309894,0.1372867,-0.08116025,-0.15586787,0.043669384,-0.1735835,0.16319156,-0.12722008,-0.07884541,0.15505533,-0.14467096,-0.14917924,-0.0851867,-0.13148466,-0.009020163,0.12709253,0.12791312,0.17672825
762,Cluster 5,Agressive,MIREX_mood,-0.05687975,-0.14458865,0.09245434,0.14208728,-0.17393667,0.14381061,-0.12584412,-0.164023,-0.13332167,0.10586792,-0.10244956,0.123758815,-0.09551187,0.1841817,0.12955545,-0.1196143,0.09772503,0.12691674,0.15584566,0.08541747,0.16986965,-0.17070079,0.09770568,-0.15803288,-0.14388585,-0.1282673,0.08475265,-0.11689591,0.11627255,-0.060946774,0.08744319,-0.11450281,-0.112266906,0.070039995,-0.13521954,0.054345824,-0.13228485,0.12978387,0.10500538,-0.012107953,0.07962707,-0.11894818,-0.109333344,-0.12605478,-0.10030703,-0.1672572,0.15103619,0.13266411,-0.08355729,-0.15754816,0.050309982,-0.17305674,0.16761771,-0.14251344,-0.07822481,0.15590863,-0.14517845,-0.14602785,-0.08021096,-0.1309618,-0.008883975,0.12825519,0.116289206,0.16901441
763,Cluster 5,Fiery,MIREX_mood,-0.1588492,-0.042976845,0.11782008,0.051298104,0.10163855,-0.12394305,0.13935076,0.05708491,0.046187583,0.078387335,-0.15433969,0.0976661,-0.17081259,-0.0624732,0.18736884,-0.22891511,-0.050198983,-0.08206735,-0.098163,0.16045626,-0.003170839,-0.019353496,0.08255249,-0.008678944,-0.10793634,-0.17871998,0.16233027,-0.12383986,0.175302,-0.062892504,0.19019108,-0.18910009,-0.12307163,0.17020735,-0.17615338,-0.21571703,0.08061189,0.15102275,0.06747677,0.17061347,0.08061906,-0.10867825,-0.0110862935,-0.21121632,0.18272398,0.071107194,0.073671855,0.009366183,-0.15964088,0.08896577,0.09101209,0.0093771145,0.050748933,0.0038461564,-0.1527793,-0.06586291,-0.194146,0.11828067,-0.16914827,-0.15223156,0.15542226,-0.020127617,-0.082704306,-0.058631152
764,Cluster 5,Fiery,MIREX_mood,-0.05870397,-0.14867933,0.09922904,0.13973257,-0.15609293,0.1411926,-0.12663545,-0.16111682,-0.12144221,0.11537136,-0.107216835,0.12733473,-0.100535125,0.18274371,0.14192422,-0.12630066,0.09098921,0.12056816,0.14228694,0.08700001,0.16469711,-0.16939682,0.09366707,-0.14773484,-0.1356457,-0.14051561,0.084313825,-0.12472492,0.11292533,-0.05978348,0.08702028,-0.12361731,-0.110735744,0.072810076,-0.13728313,0.05867924,-0.13215472,0.14272955,0.110747494,0.002281249,0.08390224,-0.11924927,-0.10960368,-0.1336677,-0.094967864,-0.16564317,0.14306113,0.13471775,-0.0883083,-0.15333535,0.06524393,-0.17682882,0.1625509,-0.1258964,-0.08513852,0.15274985,-0.15145504,-0.13965191,-0.08354138,-0.13495241,-0.0018695346,0.13270238,0.123704925,0.173108
765,Cluster 5,Fiery,MIREX_mood,-0.065201566,-0.14256804,0.0899209,0.14180258,-0.1725288,0.14164472,-0.13612601,-0.16882879,-0.12949447,0.11302467,-0.10467013,0.11998339,-0.099264376,0.18052599,0.12306178,-0.117235236,0.092188485,0.13207652,0.14962956,0.08952403,0.17069808,-0.1725202,0.09260564,-0.15726656,-0.14208166,-0.13519286,0.080628656,-0.12088103,0.11432835,-0.05901341,0.09034179,-0.12273146,-0.116918385,0.0733508,-0.12968434,0.052286197,-0.13503098,0.13183329,0.10339378,-0.008435617,0.08259084,-0.1143225,-0.104581095,-0.1262943,-0.10036259,-0.156754,0.1484395,0.13900839,-0.08670955,-0.16238031,0.049810085,-0.16557601,0.17417297,-0.12923095,-0.08270567,0.15420187,-0.14401594,-0.14695819,-0.085288346,-0.13114548,-0.006515632,0.1194895,0.12398135,0.17473093
766,Cluster 5,Fiery,MIREX_mood,-0.053560827,-0.14462546,0.08528458,0.13475406,-0.16495557,0.14814197,-0.14199181,-0.1665711,-0.12187853,0.10412944,-0.097098134,0.11859667,-0.0958986,0.20009694,0.12625039,-0.13691992,0.09128884,0.122906335,0.16334274,0.09176354,0.16950761,-0.17149952,0.08361819,-0.15500732,-0.13928466,-0.13136381,0.078480214,-0.12377865,0.11528437,-0.060449287,0.07884127,-0.12132457,-0.115259096,0.060059313,-0.12281904,0.057234675,-0.13816135,0.12732549,0.0980008,-0.012058636,0.089020036,-0.11992898,-0.106085815,-0.11500988,-0.09440722,-0.1721848,0.14891854,0.13909762,-0.07977779,-0.16387454,0.043769933,-0.17939728,0.16899791,-0.13433886,-0.07706625,0.15667316,-0.14694636,-0.15070139,-0.081094764,-0.12545083,-0.009721396,0.12600052,0.1148123,0.17183019
767,Cluster 5,Fiery,MIREX_mood,-0.069809556,-0.1495111,0.09491574,0.14849137,-0.17815408,0.119469516,-0.12659827,-0.1606168,-0.13024119,0.10813667,-0.09504743,0.12652753,-0.106066026,0.18433405,0.1311237,-0.13012616,0.08040764,0.1295908,0.13063231,0.09771003,0.16988976,-0.1764148,0.098210774,-0.14843926,-0.14977057,-0.1416021,0.09273322,-0.12274285,0.10834868,-0.060873657,0.08662421,-0.12211134,-0.10382561,0.08825951,-0.12945962,0.04545666,-0.12894893,0.13877136,0.10906252,0.0057636085,0.08644794,-0.118291765,-0.10872258,-0.13278426,-0.091835506,-0.15804198,0.1466278,0.1299076,-0.090692826,-0.1517356,0.05191083,-0.16536638,0.1663419,-0.12996942,-0.091079265,0.15031378,-0.1470446,-0.14053734,-0.09880507,-0.14157636,0.0050833686,0.12510666,0.12389036,0.16858031
768,Cluster 5,Fiery,MIREX_mood,-0.05852558,-0.14437006,0.09596735,0.13380302,-0.1679408,0.14061572,-0.11646698,-0.15998657,-0.12568627,0.10681031,-0.09842363,0.11581056,-0.09432636,0.18556124,0.12764062,-0.12708494,0.0982319,0.1356053,0.15220252,0.081136495,0.1731973,-0.16534913,0.105569325,-0.15571532,-0.13551527,-0.14226261,0.07304126,-0.1313785,0.11509279,-0.049567647,0.09045051,-0.12117803,-0.11450923,0.069424935,-0.14353676,0.053089336,-0.13645509,0.13987829,0.10796217,-0.00743057,0.09081551,-0.1186158,-0.107235394,-0.12544593,-0.1004817,-0.16293018,0.15221317,0.13522457,-0.083782844,-0.1629832,0.06317882,-0.16464312,0.1636794,-0.12654029,-0.081460804,0.15497048,-0.14258985,-0.14785753,-0.08582471,-0.13406965,-0.016069895,0.12566498,0.11398558,0.17749625
769,Cluster 5,Fiery,MIREX_mood,-0.0586472,-0.14928368,0.10426241,0.13867836,-0.14879546,0.14419617,-0.1247594,-0.15958022,-0.12357621,0.124728955,-0.10320158,0.12755191,-0.10430026,0.16801412,0.13810655,-0.1305759,0.09646627,0.121521324,0.15011907,0.09076695,0.16408762,-0.15891664,0.10267726,-0.14842854,-0.14294331,-0.1354073,0.08320179,-0.12428839,0.1144186,-0.076024726,0.08540683,-0.12787658,-0.118944764,0.08209968,-0.13139398,0.053957693,-0.1257462,0.1364158,0.104193196,0.0029130063,0.087676845,-0.12531213,-0.11085564,-0.12317378,-0.09436318,-0.15899062,0.1496474,0.14157666,-0.085494205,-0.169523,0.062611155,-0.18033546,0.1594119,-0.12076747,-0.08466124,0.14885093,-0.1437738,-0.15126695,-0.08047788,-0.13700554,-0.005140138,0.12039828,0.11923242,0.17550966
770,Cluster 5,Fiery,MIREX_mood,-0.11117725,-0.15858822,0.07704031,0.17644443,-0.17452487,0.08854006,-0.13826266,-0.14163218,-0.15643287,0.10595294,-0.12778667,0.1091026,-0.12891854,0.16646007,0.12697217,-0.13199246,0.061108273,0.13382705,0.092185155,0.13059455,0.18875064,-0.19111104,0.09221334,-0.16172151,-0.16893181,-0.1362387,0.12457685,-0.09999307,0.12544517,-0.03410196,0.13911037,-0.11019938,-0.103881136,0.121985115,-0.13097988,-0.007850714,-0.0896499,0.12230674,0.08391358,0.018418973,0.08570585,-0.10741109,-0.10861642,-0.12909284,-0.07090328,-0.120607354,0.12914874,0.08775676,-0.13554731,-0.12088713,0.044656165,-0.12698054,0.19426043,-0.13558255,-0.1256994,0.15496843,-0.16230813,-0.11001514,-0.13119239,-0.136828,0.02935353,0.11955765,0.09920457,0.14193164
771,Cluster 5,Fiery,MIREX_mood,-0.06783479,-0.14253071,0.096097015,0.14199014,-0.17582133,0.1442761,-0.123459704,-0.16375859,-0.12389646,0.10491229,-0.109555155,0.12740935,-0.09937114,0.17958723,0.13266262,-0.13062039,0.085625365,0.124676,0.13926455,0.09688408,0.17167103,-0.17180382,0.09510248,-0.15638879,-0.13950622,-0.13857284,0.086500175,-0.118338265,0.10995058,-0.05374544,0.09164443,-0.12349715,-0.1167175,0.07641936,-0.13478042,0.0480758,-0.13004507,0.1370474,0.10294662,0.004718599,0.083383046,-0.119322084,-0.1157423,-0.12191085,-0.09396492,-0.1546105,0.15213545,0.13154396,-0.09172404,-0.15269081,0.05571436,-0.16381271,0.16465856,-0.13513568,-0.086516716,0.15084724,-0.14740336,-0.14263049,-0.089598216,-0.1383728,0.0012780108,0.13494764,0.118091024,0.17327634
772,Cluster 5,Fiery,MIREX_mood,-0.10019789,-0.07659458,0.16747952,0.06283025,-0.05991734,0.054270945,0.0016665782,-0.10717667,-0.0063675325,0.18528792,-0.15047745,0.14108415,-0.11089224,0.093209304,0.20801392,-0.21322209,0.08388949,0.019586315,0.053858124,0.11339936,0.04512633,-0.049164005,0.1741632,-0.05519785,-0.07948434,-0.20987089,0.110045485,-0.17425406,0.19109356,-0.122010514,0.13074599,-0.19012712,-0.15014707,0.09141426,-0.19005059,-0.03189739,-0.06492622,0.2088967,0.1371333,0.11863086,0.16359709,-0.16925803,-0.0481445,-0.20892727,0.04007757,-0.07251579,0.13925867,0.10925564,-0.11244983,-0.05896838,0.14926146,-0.10684988,0.066460565,0.0042084428,-0.13898946,0.06425366,-0.2190011,-0.041008666,-0.105489604,-0.21074048,0.062257417,0.013319746,-0.0072139613,0.116626635
773,Cluster 5,Fiery,MIREX_mood,-0.051870838,-0.14982386,0.10133895,0.14784399,-0.16122782,0.14254116,-0.1338057,-0.1697818,-0.13788748,0.099261895,-0.096882805,0.12525192,-0.09690148,0.1938429,0.1207163,-0.1182365,0.09022955,0.13256752,0.15227708,0.07797363,0.16914482,-0.16524728,0.09284249,-0.1558268,-0.13918997,-0.12655751,0.073713474,-0.115263194,0.114480734,-0.053351447,0.08100273,-0.10652261,-0.11310653,0.05761302,-0.1269748,0.06422447,-0.13543972,0.12000989,0.10003506,-0.012596062,0.086258344,-0.11560683,-0.10920898,-0.119934775,-0.10099287,-0.18447113,0.15389119,0.12657085,-0.080365434,-0.1658696,0.05392921,-0.18501079,0.171898,-0.13841733,-0.0784579,0.15800688,-0.13984665,-0.14781979,-0.09068312,-0.12744637,-0.015167313,0.12721743,0.12821724,0.1687479
774,Cluster 5,Fiery,MIREX_mood,-0.07623503,-0.13644569,0.10578156,0.13618036,-0.13757487,0.0819469,-0.0828802,-0.14586836,-0.09723519,0.13537738,-0.12029648,0.124943964,-0.12175695,0.16483518,0.16074939,-0.15798362,0.07889096,0.09879636,0.10881952,0.11254235,0.14871626,-0.16499627,0.1344135,-0.14420967,-0.14971313,-0.18110289,0.11749647,-0.13939354,0.15018833,-0.07090092,0.11776304,-0.154726,-0.107484534,0.1327962,-0.14331986,-0.004476963,-0.08080862,0.16830932,0.11358157,0.032589946,0.0981996,-0.14349,-0.09684232,-0.16785404,-0.047678333,-0.11551233,0.13820928,0.11564857,-0.10791843,-0.12470595,0.079141,-0.13733402,0.14588799,-0.09413121,-0.120772555,0.12895969,-0.16785723,-0.10359621,-0.11355827,-0.1710039,0.03592482,0.11058156,0.07985455,0.17257065
775,Cluster 5,Fiery,MIREX_mood,-0.057497576,-0.14612526,0.100108415,0.14191239,-0.16473009,0.14700492,-0.12110361,-0.16537564,-0.12205107,0.10351304,-0.1027244,0.12564528,-0.10245069,0.1795705,0.13533852,-0.119260974,0.09187883,0.12529603,0.14651135,0.080166794,0.16243583,-0.1691913,0.09329943,-0.15091302,-0.13994859,-0.13234022,0.080753304,-0.12564024,0.11076231,-0.05863373,0.08480396,-0.12139902,-0.118743666,0.06747761,-0.13416502,0.06193037,-0.1315839,0.13107935,0.10111773,-0.0076411897,0.075448275,-0.117623486,-0.11514261,-0.12946303,-0.0973271,-0.17390855,0.15347269,0.14421262,-0.079682656,-0.15972725,0.043374054,-0.17614041,0.16775277,-0.1355924,-0.07534216,0.1465412,-0.14531732,-0.14845853,-0.084320545,-0.13247879,-0.0060463944,0.13172063,0.13357864,0.1767643
776,Cluster 5,Fiery,MIREX_mood,-0.07578353,-0.15537219,0.085320815,0.14908384,-0.15965243,0.11903426,-0.12561916,-0.1575802,-0.12984504,0.10326212,-0.12115843,0.11804066,-0.114948645,0.17708549,0.14209567,-0.119862966,0.074263036,0.12243321,0.123563245,0.105663225,0.16748556,-0.17927083,0.0964405,-0.1735938,-0.16605373,-0.12709223,0.109136805,-0.10726222,0.12157711,-0.053010147,0.104016565,-0.1257507,-0.09786169,0.0790386,-0.13344733,0.028961048,-0.1160981,0.1259916,0.10650833,0.015570297,0.080278695,-0.12318631,-0.10592957,-0.13450302,-0.09833404,-0.15580359,0.14053485,0.12521847,-0.10013074,-0.13606751,0.06335071,-0.15760185,0.16832387,-0.14796647,-0.09290088,0.15236256,-0.15632543,-0.12960798,-0.10582868,-0.14725745,0.02201278,0.12622952,0.10905451,0.17185557
777,Cluster 5,Fiery,MIREX_mood,-0.059921756,-0.15385057,0.10288508,0.14063475,-0.15822521,0.14577298,-0.1362809,-0.16923414,-0.123142906,0.09957003,-0.11069314,0.11524822,-0.10847542,0.17805131,0.14173144,-0.11915535,0.088911995,0.1258242,0.15848516,0.08082357,0.15507731,-0.17953421,0.08935729,-0.15959217,-0.13736485,-0.13600276,0.07970357,-0.13098365,0.11804279,-0.05879219,0.083713025,-0.12696885,-0.124467656,0.064750604,-0.14541076,0.055044714,-0.1312223,0.13619122,0.10392959,-0.0043143863,0.087555215,-0.11645157,-0.11275347,-0.12840135,-0.09584459,-0.16232073,0.14245987,0.14200194,-0.08224103,-0.16176072,0.059187688,-0.17141981,0.15956222,-0.13679264,-0.07890599,0.1407709,-0.14715378,-0.13599066,-0.08124792,-0.13203223,-0.0016356559,0.10911125,0.12877104,0.16858445
778,Cluster 5,Fiery,MIREX_mood,-0.06444426,-0.12882565,0.10346891,0.1308855,-0.15583111,0.13135923,-0.11569489,-0.16262284,-0.11792522,0.12491451,-0.10705907,0.14282787,-0.10118188,0.18988736,0.14111811,-0.14771038,0.08793111,0.10544323,0.13088426,0.101005465,0.1475208,-0.15966012,0.11105207,-0.13179292,-0.13772395,-0.15744184,0.08052978,-0.12755093,0.13175662,-0.0728561,0.09188995,-0.13061196,-0.11593562,0.07193231,-0.14078668,0.042144902,-0.12012646,0.1543884,0.11322599,0.0109523805,0.09622014,-0.13338774,-0.10346739,-0.14855883,-0.07445968,-0.16002008,0.15071654,0.13665324,-0.08486778,-0.14755616,0.07010771,-0.16558771,0.15925685,-0.10900601,-0.08844934,0.14979498,-0.16145024,-0.13457432,-0.080631085,-0.15944631,0.006789556,0.1183866,0.09621982,0.17550829
779,Cluster 5,Fiery,MIREX_mood,-0.05628969,-0.15415603,0.098547556,0.1490176,-0.16000845,0.14367484,-0.13898955,-0.16206361,-0.14323124,0.09656191,-0.10632205,0.1197242,-0.10353823,0.18097024,0.115642026,-0.11420551,0.090298325,0.13337873,0.15809475,0.092736416,0.18952325,-0.17376645,0.07666882,-0.15920326,-0.15650405,-0.12194643,0.08143669,-0.11135864,0.106552325,-0.049892243,0.087656885,-0.10807268,-0.11630938,0.0694678,-0.12111133,0.057593457,-0.14213662,0.11603604,0.0867772,-0.01770305,0.07250277,-0.10815299,-0.12158605,-0.10975146,-0.099708475,-0.16375968,0.15281269,0.12781748,-0.085833825,-0.1722018,0.03618228,-0.17985994,0.16658089,-0.1388389,-0.072533466,0.15446733,-0.13039468,-0.15662506,-0.08593987,-0.11929256,-0.0038311097,0.14279886,0.13796137,0.16728123
780,Cluster 5,Fiery,MIREX_mood,-0.05648282,-0.14484097,0.09325707,0.13840906,-0.14991784,0.13255042,-0.13655801,-0.17129117,-0.12146872,0.10871269,-0.098345354,0.11923332,-0.10724624,0.19022958,0.13331576,-0.12996526,0.090870224,0.12491331,0.14984035,0.093205996,0.16864417,-0.1690836,0.09391173,-0.15070012,-0.14479618,-0.13633123,0.08166917,-0.120009266,0.12173312,-0.06241804,0.08576911,-0.12656933,-0.116374,0.069712095,-0.12682886,0.051574513,-0.12966348,0.12053392,0.09741825,-0.0018397057,0.08985954,-0.118697554,-0.11068263,-0.1302868,-0.09193244,-0.16264705,0.16130985,0.13610373,-0.08260134,-0.1611876,0.043778785,-0.17608604,0.1733288,-0.12800688,-0.07846008,0.15261795,-0.14585063,-0.14283599,-0.09522445,-0.13342935,0.005009416,0.122007355,0.12292022,0.17849387
781,Cluster 5,Fiery,MIREX_mood,-0.06803606,-0.14607833,0.10408334,0.13311146,-0.15396006,0.1373142,-0.1380119,-0.16526742,-0.12040486,0.10800982,-0.10883965,0.1265189,-0.10376851,0.17401996,0.13985142,-0.123633,0.09104474,0.12342824,0.15269591,0.07631919,0.15986432,-0.16619037,0.08876958,-0.15076886,-0.14145827,-0.13729474,0.089643955,-0.12208629,0.124334365,-0.07154039,0.09350355,-0.13018212,-0.12115125,0.07730473,-0.14243637,0.05519073,-0.131359,0.13794675,0.10138458,-0.0023248876,0.08811862,-0.11499629,-0.12124626,-0.121011615,-0.09921691,-0.16300881,0.14598708,0.14439036,-0.09435355,-0.16793223,0.06629307,-0.16704611,0.16206607,-0.13242333,-0.0812898,0.1470574,-0.14856686,-0.14297582,-0.085694075,-0.13334781,-0.0035501607,0.11598815,0.11520866,0.1638489
