track_id,mood_cluster,mood_category,dataset,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15,emb_16,emb_17,emb_18,emb_19,emb_20,emb_21,emb_22,emb_23,emb_24,emb_25,emb_26,emb_27,emb_28,emb_29,emb_30,emb_31
690,Cluster 4,Witty,MIREX_mood,-0.041834842,0.073731214,0.3470887,0.007537607,0.20027977,-0.2106166,-0.3115842,-0.0049693813,0.22081457,-0.3211951,0.33113143,-0.09093895,-0.12261273,0.19743702,-0.04300984,0.0031652234,-0.05611142,0.06704749,-0.0030112024,0.30975738,-0.1842496,-0.02609115,0.100067504,0.08329696,0.1139832,0.14176065,-0.15903018,0.025440179,0.35760185,0.08981821,-0.051325697,0.11044062
691,Cluster 4,Witty,MIREX_mood,-0.18899253,0.20491281,0.22006613,-0.032669455,0.20352587,-0.14286597,-0.22940837,0.11617831,0.23332754,-0.23644485,0.2466289,-0.050838556,-0.079284474,0.12841597,0.075399876,0.1849906,0.08201892,0.0925962,-0.17911978,0.30357864,-0.22656961,0.090783134,0.19042125,0.1273365,0.26772678,0.27985284,-0.03365538,-0.12169885,0.2397913,-0.04242253,-0.124374695,0.12685819
692,Cluster 4,Witty,MIREX_mood,-0.1861768,0.16849534,0.16954409,0.23805733,0.23620805,-0.20250022,-0.17194091,0.15850839,0.14636464,-0.21057071,0.22090547,-0.24552341,-0.21011059,0.10267799,0.11082524,0.14708039,0.11445006,-0.084606744,-0.159171,0.21667893,-0.06904263,0.18476343,0.18687233,0.24904273,0.21232747,0.20203118,-0.13020709,-0.1419005,0.23514776,-0.015234992,-0.17040741,0.025486778
693,Cluster 4,Witty,MIREX_mood,0.16952072,-0.19114915,0.054593444,-0.09241109,-0.117094934,-0.26839605,-0.07383049,0.0106772,-0.10800872,-0.11036782,0.056748617,0.20498848,0.28684446,0.32315552,-0.34937087,-0.2251318,-0.38127276,0.033233926,0.03131721,0.02776188,0.032253914,0.04141314,-0.18682335,-0.31674522,-0.16439861,-0.15704805,-0.15554805,-0.057976764,0.036911063,-0.10879192,-0.073111884,-0.1391007
694,Cluster 4,Witty,MIREX_mood,-0.16866532,0.16312619,0.18134432,0.24880373,0.2334956,-0.21873468,-0.16583525,0.15212996,0.15469857,-0.20774353,0.21770264,-0.240658,-0.2163111,0.105051115,0.10169931,0.1336124,0.104003444,-0.10456132,-0.1482601,0.21165898,-0.07042569,0.1884519,0.1698818,0.26102772,0.19495025,0.20640352,-0.14624892,-0.14259537,0.23559676,-0.0113190925,-0.18640196,0.0035532888
695,Cluster 4,Witty,MIREX_mood,-0.16862477,0.16085838,0.1685932,0.24438563,0.23587517,-0.21493846,-0.15964712,0.14308678,0.14345321,-0.19094603,0.22123201,-0.24433391,-0.23028369,0.10017729,0.10290932,0.15051603,0.1058839,-0.094930224,-0.14928365,0.21483414,-0.07154786,0.17849028,0.17357591,0.25853324,0.22164112,0.1995729,-0.14721553,-0.13000494,0.24991289,-0.009882151,-0.1859735,0.021812685
696,Cluster 4,Witty,MIREX_mood,-0.22155713,0.25053707,0.1861018,0.12505524,0.23987909,-0.14618129,-0.14712046,0.1633279,0.18325973,-0.16459498,0.21068655,-0.17778389,-0.14793761,0.061457004,0.13142104,0.19901013,0.14634264,-0.0034918566,-0.18296869,0.26608685,-0.13476151,0.15124562,0.22206378,0.22042824,0.23009741,0.28243443,-0.05555097,-0.15417042,0.18166405,-0.024361374,-0.12305137,0.13593589
697,Cluster 4,Witty,MIREX_mood,-0.19946852,0.18665138,0.14637312,0.22517933,0.24200796,-0.16529025,-0.16067784,0.13702002,0.16505009,-0.19010837,0.21037513,-0.22630367,-0.23152539,0.06990446,0.1406053,0.1902909,0.13628148,-0.069879174,-0.17296876,0.20969138,-0.09376759,0.1722525,0.19190556,0.26761213,0.22998074,0.23149434,-0.094459094,-0.13616917,0.20519024,-0.0274329,-0.1635446,0.04047006
698,Cluster 4,Witty,MIREX_mood,-0.19002268,0.17167513,0.16349795,0.2185829,0.2370003,-0.21081358,-0.15848492,0.15002027,0.16278842,-0.2058936,0.22550829,-0.20461883,-0.20272127,0.07776815,0.10967507,0.1607473,0.1069604,-0.07944078,-0.15224788,0.2116128,-0.08611414,0.19430283,0.18194185,0.24243899,0.22124927,0.22162002,-0.14788201,-0.1490131,0.25369367,-0.026035663,-0.18466516,0.03173288
699,Cluster 4,Witty,MIREX_mood,-0.04223132,0.079441614,0.272894,-0.16990003,0.12014415,-0.15203254,-0.3069708,0.022655463,0.23353052,-0.29936284,0.21891518,0.21165948,0.16378438,0.2564937,-0.1056196,-0.06601239,-0.13860905,0.27686673,-0.032646403,0.28026608,-0.28434005,0.01961352,0.14296411,-0.12041193,0.113066375,0.09658953,-0.0160384,-0.06391473,0.26794115,-0.06413712,-0.07931585,0.10470344
700,Cluster 4,Witty,MIREX_mood,-0.04292736,0.08358744,0.2369122,-0.35128486,0.10991802,0.057759617,-0.26304296,-0.0870187,0.24184367,-0.2347444,0.201513,0.18842582,0.093535386,0.16370626,-0.05951041,-0.04634504,-0.10387737,0.29267567,0.05381591,0.23485385,-0.32884416,-0.14349426,0.072126485,-0.114419624,0.05283388,0.13207625,0.0955141,0.09600829,0.22114274,0.034530148,0.0805123,0.3030462
701,Cluster 4,Witty,MIREX_mood,-0.09295445,0.12531659,0.2833456,0.15612847,0.22799097,-0.24544752,-0.23191553,0.084189065,0.16825156,-0.2597055,0.27634326,-0.17930396,-0.20943525,0.16427071,0.03783744,0.08637548,0.032760385,-0.06283744,-0.08098586,0.27710095,-0.10486318,0.12708877,0.13771173,0.22582214,0.19021429,0.19372152,-0.18608874,-0.09968267,0.2827377,0.039422113,-0.1594592,0.056704603
702,Cluster 4,Witty,MIREX_mood,-0.15805501,0.15046297,0.16991001,0.26297513,0.23742276,-0.22575639,-0.16709892,0.12994897,0.14735287,-0.20437142,0.21654032,-0.25947845,-0.24088046,0.10424525,0.09122795,0.13567875,0.08060806,-0.107590474,-0.1405862,0.22255957,-0.060196493,0.18050899,0.16038036,0.2539916,0.2124232,0.18367788,-0.1587935,-0.12602603,0.24594519,-0.012964197,-0.18550819,0.0069197756
703,Cluster 4,Witty,MIREX_mood,-0.17033377,0.18176806,0.18034466,0.23991013,0.22590405,-0.20082383,-0.17184685,0.14829746,0.13929963,-0.18769422,0.21286963,-0.21299511,-0.2184344,0.08075975,0.10147174,0.1669544,0.10341391,-0.08133107,-0.1677021,0.23520565,-0.062285155,0.18513688,0.18829153,0.25919873,0.22185548,0.19570625,-0.13382384,-0.14197625,0.24170852,-0.013560459,-0.20261,0.021616993
704,Cluster 4,Wry,MIREX_mood,-0.15130217,0.15361825,0.20193544,0.25244015,0.24232651,-0.22850429,-0.16778505,0.12101606,0.1572557,-0.21514508,0.23399542,-0.2523541,-0.24659386,0.10690536,0.09111566,0.12665774,0.08843015,-0.1021218,-0.13534705,0.22733326,-0.070072815,0.17176329,0.16357327,0.24230795,0.19453228,0.18248387,-0.15462022,-0.115007594,0.26061088,0.026615296,-0.15496853,0.0137168
705,Cluster 4,Wry,MIREX_mood,-0.1753929,0.16331795,0.16587485,0.24222416,0.2475339,-0.21860905,-0.15538049,0.1524249,0.14436038,-0.20346507,0.222185,-0.24268234,-0.22679847,0.0959541,0.10484147,0.14542015,0.1077833,-0.0895969,-0.15442942,0.21427312,-0.07090828,0.21247122,0.1798356,0.25344732,0.20345132,0.1790661,-0.14378658,-0.15177242,0.22846486,-0.014726028,-0.1735653,0.02822307
706,Cluster 4,Wry,MIREX_mood,-0.15227866,0.16022755,0.19244112,0.24549325,0.23708956,-0.22388904,-0.1693421,0.12346138,0.16087814,-0.22186099,0.23115301,-0.24837206,-0.2327306,0.104994155,0.0923005,0.14293489,0.100466356,-0.09100429,-0.14730507,0.21939003,-0.08399228,0.17366432,0.17142686,0.24778634,0.20636947,0.18469936,-0.15083456,-0.12544523,0.24254423,0.0049681687,-0.16997564,0.008939013
707,Cluster 4,Wry,MIREX_mood,0.037801377,0.004943119,0.32889372,-0.15628588,0.14611499,-0.1609778,-0.3225272,-0.084015734,0.20785245,-0.33223322,0.30349752,0.026805513,0.032203272,0.2513111,-0.13302255,-0.07159361,-0.16089158,0.16140693,0.059348818,0.29106826,-0.22752634,-0.09066235,0.04158086,-0.05377529,0.008247252,0.09555699,-0.13524066,0.104344845,0.30994764,0.120749004,0.048421312,0.13423526
708,Cluster 4,Wry,MIREX_mood,-0.1900743,0.16921695,0.14876729,0.22545642,0.22723214,-0.21644358,-0.1579396,0.16503225,0.15500924,-0.18859991,0.20062764,-0.23101932,-0.21557178,0.09594525,0.11271532,0.16732381,0.103526406,-0.07078044,-0.17595696,0.20305799,-0.07909139,0.2017518,0.19283216,0.2333765,0.24136126,0.21150346,-0.11228936,-0.1552529,0.22998308,-0.052099958,-0.20040481,0.003912135
709,Cluster 4,Wry,MIREX_mood,-0.16983911,0.1676506,0.18632253,0.21767503,0.2441688,-0.20466934,-0.16701953,0.14288802,0.1632419,-0.21535054,0.22609098,-0.2322293,-0.2188637,0.09019186,0.11252519,0.15361013,0.10397739,-0.079703994,-0.14517093,0.21820936,-0.087678574,0.1763684,0.18679501,0.2424963,0.22444037,0.20367114,-0.13645233,-0.13956079,0.2495067,-0.0047888644,-0.16853137,0.042290077
710,Cluster 4,Wry,MIREX_mood,-0.1692581,0.16176976,0.17807114,0.22582841,0.24176495,-0.20391509,-0.18488456,0.13992944,0.15600248,-0.23480304,0.22975959,-0.23268646,-0.20736904,0.1131897,0.09771858,0.13905522,0.09966441,-0.073384024,-0.13230796,0.23088756,-0.087312974,0.16669735,0.18180303,0.24709329,0.2100307,0.20883532,-0.15312581,-0.1221153,0.25319996,0.0057539907,-0.1717249,0.04701335
711,Cluster 4,Wry,MIREX_mood,-0.15596539,0.14322308,0.17398193,0.2338015,0.2387553,-0.22922339,-0.16777411,0.13971798,0.1672076,-0.21441832,0.23689653,-0.235553,-0.21856706,0.10685185,0.0856323,0.13769409,0.07881556,-0.089108266,-0.15393125,0.23062587,-0.07780322,0.17600955,0.16754365,0.2552948,0.20715483,0.18178217,-0.14366522,-0.13059424,0.2753531,-0.012485681,-0.17606376,0.007198227
712,Cluster 4,Wry,MIREX_mood,-0.17525996,0.1696162,0.18067971,0.2239469,0.23074743,-0.20698802,-0.1668512,0.14178818,0.16727652,-0.21183427,0.2172016,-0.23057124,-0.22087929,0.08918686,0.113569945,0.1603697,0.10053198,-0.07393405,-0.15640567,0.21936421,-0.09391817,0.18020059,0.1777361,0.23682432,0.23555352,0.21864597,-0.11906012,-0.13460074,0.25241604,-0.009157891,-0.16892381,0.009465546
713,Cluster 4,Wry,MIREX_mood,-0.23458377,0.2862138,0.15877321,0.026412964,0.19232903,-0.09326302,-0.16812056,0.17951298,0.20677005,-0.19796897,0.19772455,-0.08442528,-0.086567484,0.05543788,0.15458864,0.2237037,0.11079877,0.0668055,-0.16696882,0.2023013,-0.20719549,0.15894832,0.24006295,0.17013563,0.28666914,0.2709482,0.022283962,-0.15557379,0.19884637,-0.1337387,-0.17170496,0.103808895
714,Cluster 4,Wry,MIREX_mood,-0.29192346,0.28798518,0.011447966,-0.07595194,0.12220719,0.00813419,-0.010454766,0.22942303,0.17571169,-0.015253767,0.027391395,0.040578965,-0.017564267,-0.048942752,0.17988539,0.23813476,0.18557832,0.11564248,-0.260492,0.07919644,-0.19359054,0.21701139,0.28181058,0.049625967,0.28544685,0.2832319,0.15997104,-0.24020149,0.02987497,-0.19105071,-0.21512094,0.12600026
715,Cluster 4,Wry,MIREX_mood,-0.1869341,0.18480885,0.16804522,0.21374398,0.23223208,-0.1814686,-0.17047723,0.15015359,0.18027319,-0.19802111,0.21880603,-0.2299086,-0.20692363,0.08204255,0.117334194,0.1701497,0.11644077,-0.059059806,-0.14722821,0.21873783,-0.096291214,0.1634751,0.19443558,0.25020534,0.23118883,0.22983617,-0.123618,-0.12850194,0.2437513,-0.014341338,-0.17489238,0.05044957
716,Cluster 4,Wry,MIREX_mood,-0.22405249,0.23954962,-0.031443417,-0.35607043,-0.014402635,0.23088002,0.021981688,0.080337815,0.17917632,0.026623163,-0.051324587,0.26204792,0.18377732,-0.08586319,0.13094537,0.14243808,0.106080934,0.2900952,-0.120999455,0.010774204,-0.26572463,-0.018579902,0.19814275,-0.15953761,0.1802698,0.20896958,0.31987903,-0.049867537,-0.04222083,-0.14760399,-0.0041351877,0.2666432
717,Cluster 4,Wry,MIREX_mood,-0.17536859,0.17605805,0.17126228,0.21708716,0.25273603,-0.2000008,-0.17681569,0.14152211,0.1558244,-0.22341825,0.22932048,-0.22777833,-0.21003541,0.11209608,0.11136922,0.15447451,0.10036554,-0.06833055,-0.14262557,0.23379712,-0.09700709,0.17575859,0.18409114,0.2415798,0.21939114,0.21048614,-0.13916062,-0.1241223,0.24503696,-0.020564936,-0.15181229,0.044619363
718,Cluster 4,Wry,MIREX_mood,-0.17191142,0.14660224,0.17087682,0.27845234,0.23503159,-0.213563,-0.15203898,0.14452603,0.15020776,-0.19471651,0.20815364,-0.25264645,-0.22765234,0.09154256,0.100851074,0.13132435,0.09443819,-0.1091827,-0.1459719,0.2075478,-0.058300335,0.19201289,0.17158501,0.26427814,0.21734077,0.1918564,-0.1605021,-0.13388303,0.2344509,0.00810367,-0.18589862,0.003335233
719,Cluster 4,Wry,MIREX_mood,-0.17546743,0.1594011,0.16137968,0.24484858,0.24438395,-0.2142026,-0.15681666,0.1482599,0.16141689,-0.1920961,0.21436171,-0.24491887,-0.22544704,0.095441945,0.099745944,0.14350578,0.09301663,-0.08490163,-0.15326238,0.2029725,-0.07301246,0.21056017,0.17931381,0.23917688,0.22346137,0.19431135,-0.1312082,-0.14927036,0.24537124,-0.019839942,-0.19718738,0.003569018
720,Cluster 4,Wry,MIREX_mood,-0.16800289,0.14548117,0.17112379,0.25033686,0.23876366,-0.22549553,-0.17175315,0.14225164,0.15124057,-0.21267648,0.23662604,-0.24402171,-0.21888098,0.11037771,0.08882513,0.13189043,0.08479399,-0.08910798,-0.15078525,0.22194664,-0.07126293,0.1886725,0.1719321,0.240699,0.20541865,0.18657127,-0.15561451,-0.13657163,0.25622773,0.0031887684,-0.17431274,0.028749404
721,Cluster 4,Wry,MIREX_mood,-0.19091925,0.1881322,0.16972548,0.22748728,0.2317887,-0.17929123,-0.1507321,0.15405306,0.17857249,-0.17220892,0.20837736,-0.22684214,-0.22400278,0.06615115,0.120719165,0.16302462,0.1087523,-0.0895331,-0.15959685,0.22814657,-0.08153208,0.18263641,0.19228661,0.2532851,0.23509422,0.19335303,-0.10633469,-0.15384091,0.25037077,-0.015890613,-0.17931621,0.043950506
722,Cluster 4,Wry,MIREX_mood,-0.15124959,0.142948,0.19597334,0.23152484,0.24802615,-0.22741929,-0.17481433,0.12534492,0.15324199,-0.21640705,0.23583448,-0.23879059,-0.24228424,0.11129003,0.09281001,0.12980518,0.09229925,-0.081351705,-0.13246971,0.23405534,-0.070391715,0.16318464,0.17140022,0.25180912,0.19697694,0.17934808,-0.16221112,-0.110983856,0.2769288,0.016140936,-0.16380201,0.021304712
723,Cluster 4,Wry,MIREX_mood,-0.17275973,0.15534577,0.16787843,0.25727263,0.2384617,-0.22297554,-0.15424177,0.14425752,0.1571548,-0.20410673,0.2209633,-0.25293833,-0.22011581,0.093245916,0.107185625,0.1466158,0.10761232,-0.103539675,-0.14769475,0.20906927,-0.07383785,0.17964406,0.17262882,0.26445097,0.20341432,0.1932785,-0.13889848,-0.13584062,0.2412955,-0.0071458397,-0.17630541,0.0074141324
724,Cluster 4,Wry,MIREX_mood,-0.16969293,0.1533916,0.16484119,0.2499263,0.24508508,-0.21073881,-0.174123,0.1347154,0.15343103,-0.22828853,0.22394978,-0.25142646,-0.23713541,0.10380764,0.09833046,0.12868775,0.10460707,-0.09680233,-0.14611517,0.20433418,-0.06581296,0.18521209,0.17972364,0.24869142,0.2017968,0.19029896,-0.1436271,-0.13264711,0.23727976,-0.02171967,-0.18627703,-0.0005653291
725,Cluster 4,Wry,MIREX_mood,-0.17462923,0.16677503,0.18159416,0.22488323,0.24066634,-0.20196156,-0.18005356,0.14072357,0.155684,-0.1944211,0.22750597,-0.24206491,-0.2172638,0.10887898,0.098733366,0.14584169,0.088499054,-0.07342447,-0.15714401,0.22874403,-0.06718876,0.17913522,0.18337126,0.234577,0.22002456,0.20302278,-0.13934349,-0.13232042,0.26732534,-0.011590916,-0.1758904,0.0125504425
726,Cluster 4,Wry,MIREX_mood,-0.22492622,0.23774,0.0166341,-0.39444497,0.01141715,0.15092033,-0.018761411,0.11823477,0.19199966,-0.03206843,0.020105263,0.2554444,0.20958391,-0.05364958,0.118510306,0.14299887,0.04731106,0.29692876,-0.10141017,0.03674885,-0.2747421,0.012003204,0.21528345,-0.15035443,0.17345335,0.22817558,0.26787215,-0.03502327,-0.004686347,-0.15336996,0.021951504,0.29859945
727,Cluster 4,Wry,MIREX_mood,-0.15194766,0.14095804,0.17330088,0.26102528,0.2354482,-0.23405789,-0.17288351,0.14201453,0.13534541,-0.2087745,0.23608917,-0.24637766,-0.2335035,0.11327262,0.085265264,0.1336426,0.088271685,-0.111937694,-0.13484137,0.22427484,-0.052659392,0.17702167,0.15670992,0.2672195,0.19524379,0.17350432,-0.16774057,-0.12833251,0.2552535,0.0020933952,-0.17578843,-0.0012923804
728,Cluster 4,Wry,MIREX_mood,-0.02330945,0.04093652,0.330142,0.02980147,0.21259178,-0.19696288,-0.32051358,-0.034354918,0.2302669,-0.32684588,0.3286888,-0.09090119,-0.12540229,0.20854785,-0.060017955,-0.05428868,-0.067691356,0.06360893,0.014488638,0.2863094,-0.18470718,-0.004345379,0.078933336,0.06755644,0.071868904,0.10614619,-0.16321717,0.037852783,0.36916462,0.1588293,-0.017938511,0.1265116
729,Cluster 4,Wry,MIREX_mood,-0.1864801,0.1512053,0.15044196,0.23733623,0.22961274,-0.22124174,-0.13335714,0.15293892,0.15563348,-0.18550023,0.21698272,-0.23568438,-0.21188681,0.08670047,0.10426916,0.15285563,0.11763313,-0.09436057,-0.16422643,0.21180703,-0.05884634,0.18874535,0.17462176,0.26446593,0.21703951,0.20449829,-0.14615098,-0.16678247,0.24803457,-0.023497991,-0.19475833,0.021042293
730,Cluster 4,Wry,MIREX_mood,-0.17368765,0.17339182,0.18338534,0.22685905,0.2412659,-0.22337475,-0.16181876,0.13222153,0.16238955,-0.20649235,0.23167405,-0.23936425,-0.21254808,0.087703004,0.09840268,0.14756696,0.09412974,-0.07581872,-0.14333178,0.22029036,-0.09353111,0.1780865,0.18560635,0.25416824,0.21748699,0.19614908,-0.13643946,-0.13169482,0.24799037,-0.022660505,-0.17760134,0.010491065
731,Cluster 4,Wry,MIREX_mood,-0.14736488,0.11220235,0.21391957,0.24855104,0.24777071,-0.24663244,-0.20742844,0.11295729,0.16163985,-0.25018677,0.2738239,-0.20173766,-0.20648047,0.14282775,0.0355457,0.08777494,0.026128447,-0.0892058,-0.1278757,0.26047513,-0.07769446,0.175545,0.14040153,0.19683607,0.17627998,0.16624813,-0.1799267,-0.115696535,0.29459795,0.016006118,-0.1544771,0.014891316
732,Cluster 4,Wry,MIREX_mood,-0.17409623,0.16427255,0.16910245,0.24656583,0.24229206,-0.20856223,-0.15475264,0.14369598,0.16003835,-0.20911506,0.20871815,-0.24780083,-0.20942873,0.089026555,0.12007651,0.14514801,0.12363894,-0.09694744,-0.15185174,0.21835184,-0.07055651,0.19618388,0.18698244,0.26145983,0.20908186,0.19211781,-0.12883313,-0.13856521,0.23597658,0.00022084807,-0.17410713,0.017286386
733,Cluster 4,Wry,MIREX_mood,-0.1738023,0.16281542,0.16902433,0.24600725,0.23238912,-0.22172081,-0.15952481,0.14504857,0.14728624,-0.19056252,0.22365919,-0.24671772,-0.22434023,0.09490299,0.10498395,0.15166691,0.10150694,-0.09928985,-0.15537891,0.2200466,-0.071823075,0.18652818,0.16332,0.26132587,0.21160741,0.2126519,-0.14802437,-0.14027245,0.23054485,-0.009809973,-0.17002448,0.030003473
734,Cluster 4,Wry,MIREX_mood,-0.17627382,0.1735017,0.17653368,0.23111673,0.2508459,-0.19912219,-0.17278126,0.14236662,0.15217385,-0.21363907,0.21916075,-0.25345856,-0.21929611,0.09781667,0.11577276,0.14503765,0.11222799,-0.085016154,-0.13842824,0.21818037,-0.08744236,0.18381535,0.18214074,0.26171207,0.20637581,0.19918583,-0.13539875,-0.12418816,0.23887034,0.0038738456,-0.15630452,0.03411945
735,Cluster 4,Wry,MIREX_mood,-0.14174095,0.14011347,0.19947769,0.25595626,0.24178495,-0.23181473,-0.17623393,0.1253303,0.14192076,-0.21851282,0.24008615,-0.26186198,-0.2391512,0.11781345,0.08329387,0.120496854,0.07623553,-0.10513776,-0.12647936,0.23314105,-0.0626492,0.18741396,0.14944638,0.25530612,0.18764994,0.1690498,-0.16585313,-0.12837061,0.2519479,-0.003042482,-0.15598005,-0.0005193006
736,Cluster 4,Wry,MIREX_mood,-0.1703422,0.16271584,0.16935878,0.2520372,0.24377258,-0.21745574,-0.16304436,0.14556248,0.14907186,-0.19342199,0.21356627,-0.25591737,-0.23057477,0.09985287,0.107299976,0.14109537,0.097212575,-0.09813428,-0.14567994,0.22133589,-0.06417095,0.18604177,0.18082239,0.2562575,0.20890395,0.19418666,-0.14154506,-0.1376128,0.23653875,-0.005245685,-0.17251468,0.008646344
737,Cluster 4,Wry,MIREX_mood,-0.1830969,0.16663364,0.16734108,0.23849262,0.23306942,-0.21348043,-0.16783571,0.15832695,0.1480644,-0.2083046,0.22391894,-0.22597227,-0.19268234,0.10252131,0.10096933,0.14793321,0.10979693,-0.08683123,-0.1505244,0.21880762,-0.07545123,0.19735976,0.17784056,0.248588,0.21750315,0.20713185,-0.15136175,-0.14738584,0.24360009,-0.023386119,-0.1757184,0.02562918
738,Cluster 4,Wry,MIREX_mood,-0.24209063,0.25027543,-0.101604655,-0.32465726,-0.044305597,0.22991303,0.10141402,0.12530197,0.12875788,0.085548475,-0.115330964,0.21719706,0.15769434,-0.1501453,0.17046815,0.19135332,0.16961202,0.25696826,-0.14048082,-0.035316132,-0.2133197,0.013463233,0.20856373,-0.09697029,0.20376012,0.1947252,0.3089733,-0.09403243,-0.107680686,-0.17446896,-0.032063987,0.20876658
739,Cluster 4,Wry,MIREX_mood,-0.15867054,0.15057167,0.19641545,0.22132283,0.25358054,-0.22508223,-0.16516916,0.13577601,0.15450934,-0.23106144,0.21865228,-0.23139551,-0.21827431,0.10551896,0.10171278,0.12697296,0.09437364,-0.070979044,-0.13503022,0.2285545,-0.07990461,0.18527955,0.18364255,0.23205423,0.2161036,0.20768961,-0.15635745,-0.1271518,0.24338765,-0.013403405,-0.1934651,0.006974648
740,Cluster 4,Wry,MIREX_mood,-0.27310586,0.28305545,0.09290872,0.01737445,0.20704019,-0.078450456,-0.10702089,0.1905361,0.220775,-0.10266709,0.123402536,-0.09828083,-0.1352415,0.008874823,0.1893916,0.2281253,0.18243857,0.058929518,-0.21658106,0.16909502,-0.16808824,0.19769624,0.26638776,0.16897099,0.2813308,0.2767938,0.0718418,-0.18343349,0.13922328,-0.1153221,-0.1774129,0.10628217
741,Cluster 5,Agressive,MIREX_mood,-0.15114884,0.1478491,0.23823188,0.18215176,0.25015625,-0.19705884,-0.19910224,0.10374529,0.1812841,-0.24827753,0.25353748,-0.22273137,-0.22217111,0.10894926,0.09574291,0.12852696,0.09889084,-0.05734007,-0.10988091,0.25643647,-0.10651219,0.13750468,0.1639562,0.2534385,0.18987234,0.19688621,-0.14797233,-0.0792987,0.28502586,0.052748308,-0.11801875,0.07083498
742,Cluster 5,Agressive,MIREX_mood,0.13904373,-0.12855646,0.22775036,-0.27740386,-0.017882803,-0.019974995,-0.20636705,-0.2168291,0.094890915,-0.19050856,0.16854788,0.17150418,0.16250236,0.18917586,-0.21541551,-0.21388197,-0.22928408,0.20619114,0.17513235,0.15244028,-0.16658689,-0.2247017,-0.11714173,-0.19918609,-0.17880128,-0.058992766,-0.015046158,0.19624057,0.1830594,0.17770976,0.21216126,0.15035541
743,Cluster 5,Agressive,MIREX_mood,0.13250376,-0.12026621,0.21238396,-0.2956995,-0.024684286,-0.0110506965,-0.2043537,-0.20947738,0.09994845,-0.18856932,0.159,0.19647266,0.18626139,0.196149,-0.21848375,-0.21311335,-0.2202221,0.2221376,0.16353694,0.14558224,-0.16878664,-0.22112344,-0.10808353,-0.23513113,-0.16987415,-0.03902048,-0.01768587,0.1885173,0.15614194,0.16383444,0.20514432,0.15374649
744,Cluster 5,Agressive,MIREX_mood,0.09563775,-0.06217057,0.18128942,-0.35737148,-0.041647434,0.1190487,-0.17437173,-0.2294518,0.120152585,-0.1532305,0.10753299,0.22999685,0.16729301,0.09655547,-0.12698227,-0.1506614,-0.13630322,0.2677019,0.17857994,0.12196301,-0.21078607,-0.26742852,-0.06299701,-0.20441236,-0.16035973,-0.0008968581,0.07809624,0.22420742,0.11606009,0.1789037,0.25673154,0.23823057
745,Cluster 5,Agressive,MIREX_mood,0.15455611,-0.13830405,0.21410754,-0.24801055,-0.026151977,-0.01776959,-0.21497348,-0.21789457,0.082527466,-0.19793667,0.16467156,0.17308152,0.16063252,0.19076598,-0.22625513,-0.22831587,-0.23713556,0.1924881,0.18161778,0.14612539,-0.14380196,-0.22734606,-0.12316663,-0.20299138,-0.19168097,-0.07645466,-0.03689097,0.19837046,0.16684914,0.1966266,0.20786804,0.13035458
746,Cluster 5,Agressive,MIREX_mood,0.15153027,-0.12843013,0.24429692,-0.22513722,-0.0052998806,-0.056472037,-0.2373351,-0.20928071,0.09625195,-0.2243641,0.20661719,0.148743,0.13056232,0.20883133,-0.21580373,-0.2087549,-0.22002952,0.18799965,0.18440968,0.18025658,-0.164001,-0.22262587,-0.11291661,-0.16732188,-0.17692707,-0.06541678,-0.061220866,0.2072592,0.18414472,0.18395881,0.20146254,0.116281524
747,Cluster 5,Agressive,MIREX_mood,0.15389603,-0.111784264,0.22052728,-0.26562932,-0.02888593,-0.025196003,-0.21694948,-0.2161572,0.10409439,-0.19676909,0.17438206,0.1713571,0.16230011,0.20384933,-0.22628352,-0.20173259,-0.22425328,0.2079431,0.17439918,0.15965961,-0.15669532,-0.2131889,-0.12155009,-0.21923639,-0.16289303,-0.064345874,-0.04363857,0.19823258,0.17701821,0.18310466,0.20354363,0.14071506
748,Cluster 5,Agressive,MIREX_mood,0.15832672,-0.13566732,0.2255311,-0.26578003,-0.031683862,-0.019413307,-0.20397907,-0.22290891,0.08548577,-0.19202021,0.1670608,0.16764255,0.15638945,0.18955751,-0.21923831,-0.21233079,-0.21604669,0.19165397,0.18950099,0.14520767,-0.14768252,-0.23199376,-0.12917773,-0.19112927,-0.19220243,-0.0739947,-0.04200626,0.1985298,0.1675193,0.19084518,0.2232324,0.1464578
749,Cluster 5,Agressive,MIREX_mood,0.14705458,-0.14300554,0.22127984,-0.2654445,-0.02353489,-0.024749972,-0.21116155,-0.21264952,0.08008661,-0.20243709,0.18183365,0.15609807,0.16480555,0.20165722,-0.22186892,-0.21611889,-0.2386317,0.19222976,0.18777964,0.13842614,-0.1401886,-0.22600842,-0.12511893,-0.21655975,-0.19811797,-0.053148605,-0.05084006,0.19845831,0.1682849,0.1756403,0.18978104,0.13453953
750,Cluster 5,Agressive,MIREX_mood,0.15012899,-0.11862176,0.23890825,-0.24229857,0.007486149,-0.030141259,-0.23103006,-0.21893305,0.11090543,-0.21100192,0.20329176,0.14682852,0.13757594,0.19196475,-0.21601832,-0.2069432,-0.23248863,0.18850031,0.1703883,0.17609975,-0.15576415,-0.18833645,-0.10108047,-0.18068235,-0.1885386,-0.06553373,-0.051982377,0.2026921,0.19855401,0.18503377,0.22483279,0.14246619
